Time,Country,Country Code,Time Code,"Core CPI,not seas.adj,,, [CORENS]","Core CPI,seas.adj,,, [CORESA]","CPI Price, % y-o-y, median weighted, seas. adj., [CPTOTSAXMZGY]","CPI Price, % y-o-y, not seas. adj.,, [CPTOTSAXNZGY]","CPI Price, seas. adj.,,, [CPTOTSAXN]","CPI Price,not seas.adj,,, [CPTOTNSXN]","Exchange rate, new LCU per USD extended backward, period average,, [DPANUSSPB]","Exchange rate, old LCU per USD extended forward, period average,, [DPANUSSPF]","Exports Merchandise, Customs, constant US$, millions, not seas. adj. [DXGSRMRCHNSKD]","Exports Merchandise, Customs, constant US$, millions, seas. adj. [DXGSRMRCHSAKD]","Exports Merchandise, Customs, current US$, millions, not seas. adj. [DXGSRMRCHNSCD]","Exports Merchandise, Customs, current US$, millions, seas. adj. [DXGSRMRCHSACD]","Exports Merchandise, Customs, Price, US$, not seas. adj. [DXGSRMRCHNSXD]","Exports Merchandise, Customs, Price, US$, seas. adj. [DXGSRMRCHSAXD]","GDP,constant 2010 LCU,millions,seas. adj., [NYGDPMKTPSAKN]","GDP,constant 2010 US$,millions,seas. adj., [NYGDPMKTPSAKD]","GDP,current LCU,millions,seas. adj., [NYGDPMKTPSACN]","GDP,current US$,millions,seas. adj., [NYGDPMKTPSACD]","Imports Merchandise, Customs, constant US$, millions, not seas. adj. [DMGSRMRCHNSKD]","Imports Merchandise, Customs, constant US$, millions, seas. adj. [DMGSRMRCHSAKD]","Imports Merchandise, Customs, current US$, millions, not seas. adj. [DMGSRMRCHNSCD]","Imports Merchandise, Customs, current US$, millions, seas. adj. [DMGSRMRCHSACD]","Imports Merchandise, Customs, Price, US$, not seas. adj. [DMGSRMRCHNSXD]","Imports Merchandise, Customs, Price, US$, seas. adj. [DMGSRMRCHSAXD]","Industrial Production, constant US$, seas. adj.,, [IPTOTSAKD]","Industrial Production, constant US$,,, [IPTOTNSKD]","Months Import Cover of Foreign Reserves,,,, [IMPCOV]","Nominal Effecive Exchange Rate,,,, [NEER]","Official exchange rate, LCU per USD, period average,, [DPANUSLCU]","Real Effective Exchange Rate,,,, [REER]","Retail Sales Volume,Index,,, [RETSALESSA]","Stock Markets, LCU,,, [DSTKMKTXN]","Stock Markets, US$,,, [DSTKMKTXD]","Terms of Trade,,,, [TOT]","Total Reserves,,,, [TOTRESV]","Unemployment rate,Percent,,, [UNEMPSA_]",Crypto_Trends,US_market,ACWI_market,crypto_market
2017-11-19,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,42.39822633,2578.85009765625,62.706302642822266,735.21
2017-11-20,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,42.39822633,2582.139892578125,62.831031799316406,791.88
2017-11-21,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,42.39822633,2599.030029296875,63.312156677246094,793.32
2017-11-22,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,42.39822633,2597.080078125,63.39236068725586,794.39
2017-11-23,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,42.39822633,2597.080078125,63.39236068725586,813.44
2017-11-24,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,42.39822633,2602.419921875,63.57054138183594,829.86
2017-11-25,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,42.39822633,2602.419921875,63.57054138183594,829.86
2017-11-26,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,93.79001581,2602.419921875,63.57054138183594,829.86
2017-11-27,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,93.79001581,2601.419921875,63.338890075683594,947.14
2017-11-28,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,93.79001581,2627.0400390625,63.83783721923828,968.17
2017-11-29,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,93.79001581,2626.070068359375,63.59727096557617,916.27
2017-11-30,United States,USA,2017M11,115.17861199713,115.03990790136,..,2.1724938643,113.70006621055,113.83654764707,1.0,1.0,131434.647271268,130377.098290889,135681.5,134236.6,1.03231151616,1.02960260475,..,..,..,..,208572.692178771,209334.101304598,207578.7,205406.018090125,0.99523431295,0.98123534011,274934060051.803,274286600948.402,0.61018621412,117.18496230406,1.0,111.34859431818,134.68855695443,224.97755930187,224.97755930187,1.03725474768,125335.920535225,4.2,93.79001581,2647.580078125,63.90019226074219,924.09
2017-12-01,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,93.79001581,2642.219970703125,63.73981857299805,1038.17
2017-12-02,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,93.79001581,2642.219970703125,63.73981857299805,1038.17
2017-12-03,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,127.194679,2642.219970703125,63.73981857299805,1038.17
2017-12-04,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,127.194679,2639.43994140625,63.579444885253906,1089.7
2017-12-05,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,127.194679,2629.570068359375,63.39236068725586,1113.49
2017-12-06,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,127.194679,2629.27001953125,63.26761245727539,1204.26
2017-12-07,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,127.194679,2636.97998046875,63.43690490722656,1357.41
2017-12-08,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,127.194679,2651.5,63.802188873291016,1333.98
2017-12-09,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,127.194679,2651.5,63.802188873291016,1333.98
2017-12-10,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,134.9034474,2651.5,63.802188873291016,1333.98
2017-12-11,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,134.9034474,2659.989990234375,64.04273986816406,1521.94
2017-12-12,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,134.9034474,2664.110107421875,64.04273986816406,1590.0
2017-12-13,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,134.9034474,2662.85009765625,64.19422912597656,1580.85
2017-12-14,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,134.9034474,2652.010009765625,63.864566802978516,1620.36
2017-12-15,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,134.9034474,2675.81005859375,64.12295532226562,1724.49
2017-12-16,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,134.9034474,2675.81005859375,64.12295532226562,1724.49
2017-12-17,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,156.7449579,2675.81005859375,64.12295532226562,1724.49
2017-12-18,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,156.7449579,2690.159912109375,64.71097564697266,1887.83
2017-12-19,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,156.7449579,2681.469970703125,64.50326538085938,1912.02
2017-12-20,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,156.7449579,2679.25,64.45829010009766,1862.2
2017-12-21,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,156.7449579,2684.570068359375,64.67411041259766,1732.11
2017-12-22,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,156.7449579,2683.340087890625,64.74605560302734,1622.23
2017-12-23,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,156.7449579,2683.340087890625,64.74605560302734,1622.23
2017-12-24,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,100.2139895,2683.340087890625,64.74605560302734,1622.23
2017-12-25,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,100.2139895,2683.340087890625,64.74605560302734,1613.06
2017-12-26,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,100.2139895,2680.5,64.67411041259766,1767.29
2017-12-27,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,100.2139895,2682.6201171875,64.74605560302734,1691.21
2017-12-28,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,100.2139895,2687.5400390625,64.88994598388672,1606.25
2017-12-29,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,100.2139895,2673.610107421875,64.82699584960938,1705.03
2017-12-30,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,100.2139895,2673.610107421875,64.82699584960938,1705.03
2017-12-31,United States,USA,2017M12,115.20860027444,115.27921933709,..,2.12993071955,113.93961965718,113.76963085003,1.0,1.0,131795.785485164,132660.550866765,136163.5,136972.5,1.03314001657,1.03250362753,..,..,..,..,200884.635537849,204933.773792171,200246.4,202209.86905842,0.9968228753,0.98670836591,275470571321.995,276635656470.131,0.61919112588,116.67857564337,1.0,110.91214238095,135.66870134267,234.40772156424,234.40772156424,1.03643289312,125206.556485842,4.1,87.36604212,2673.610107421875,64.82699584960938,1705.03
2018-01-01,United States,USA,2018M01,115.69931753951,115.66900690287,..,2.15131886806,114.42424409623,114.38941883916,1.0,1.0,120160.405652866,128543.285027209,125038.5,133574.7,1.0405965203,1.03914179548,..,..,..,..,202065.917075099,209344.52053166,203028.9,207871.416008763,1.00476568705,0.99296325254,275298431572.348,276476403082.692,0.61789049882,114.13542513236,1.0,108.67289304348,134.29201387901,246.42763695547,246.42763695547,1.03566088463,128441.772927746,4.0,87.36604212,2673.610107421875,64.82699584960938,1653.4
2018-01-02,United States,USA,2018M01,115.69931753951,115.66900690287,..,2.15131886806,114.42424409623,114.38941883916,1.0,1.0,120160.405652866,128543.285027209,125038.5,133574.7,1.0405965203,1.03914179548,..,..,..,..,202065.917075099,209344.52053166,203028.9,207871.416008763,1.00476568705,0.99296325254,275298431572.348,276476403082.692,0.61789049882,114.13542513236,1.0,108.67289304348,134.29201387901,246.42763695547,246.42763695547,1.03566088463,128441.772927746,4.0,87.36604212,2695.81005859375,65.43846893310547,1855.82
2018-01-03,United States,USA,2018M01,115.69931753951,115.66900690287,..,2.15131886806,114.42424409623,114.38941883916,1.0,1.0,120160.405652866,128543.285027209,125038.5,133574.7,1.0405965203,1.03914179548,..,..,..,..,202065.917075099,209344.52053166,203028.9,207871.416008763,1.00476568705,0.99296325254,275298431572.348,276476403082.692,0.61789049882,114.13542513236,1.0,108.67289304348,134.29201387901,246.42763695547,246.42763695547,1.03566088463,128441.772927746,4.0,87.36604212,2713.06005859375,65.77120208740234,1935.2
2018-01-04,United States,USA,2018M01,115.69931753951,115.66900690287,..,2.15131886806,114.42424409623,114.38941883916,1.0,1.0,120160.405652866,128543.285027209,125038.5,133574.7,1.0405965203,1.03914179548,..,..,..,..,202065.917075099,209344.52053166,203028.9,207871.416008763,1.00476568705,0.99296325254,275298431572.348,276476403082.692,0.61789049882,114.13542513236,1.0,108.67289304348,134.29201387901,246.42763695547,246.42763695547,1.03566088463,128441.772927746,4.0,87.36604212,2723.989990234375,66.22981262207031,1931.22
2018-01-05,United States,USA,2018M01,115.69931753951,115.66900690287,..,2.15131886806,114.42424409623,114.38941883916,1.0,1.0,120160.405652866,128543.285027209,125038.5,133574.7,1.0405965203,1.03914179548,..,..,..,..,202065.917075099,209344.52053166,203028.9,207871.416008763,1.00476568705,0.99296325254,275298431572.348,276476403082.692,0.61789049882,114.13542513236,1.0,108.67289304348,134.29201387901,246.42763695547,246.42763695547,1.03566088463,128441.772927746,4.0,87.36604212,2743.14990234375,66.66145324707031,2040.07
2018-01-06,United States,USA,2018M01,115.69931753951,115.66900690287,..,2.15131886806,114.42424409623,114.38941883916,1.0,1.0,120160.405652866,128543.285027209,125038.5,133574.7,1.0405965203,1.03914179548,..,..,..,..,202065.917075099,209344.52053166,203028.9,207871.416008763,1.00476568705,0.99296325254,275298431572.348,276476403082.692,0.61789049882,114.13542513236,1.0,108.67289304348,134.29201387901,246.42763695547,246.42763695547,1.03566088463,128441.772927746,4.0,87.36604212,2743.14990234375,66.66145324707031,2040.07
2018-01-07,United States,USA,2018M01,115.69931753951,115.66900690287,..,2.15131886806,114.42424409623,114.38941883916,1.0,1.0,120160.405652866,128543.285027209,125038.5,133574.7,1.0405965203,1.03914179548,..,..,..,..,202065.917075099,209344.52053166,203028.9,207871.416008763,1.00476568705,0.99296325254,275298431572.348,276476403082.692,0.61789049882,114.13542513236,1.0,108.67289304348,134.29201387901,246.42763695547,246.42763695547,1.03566088463,128441.772927746,4.0,84.79645265,2743.14990234375,66.66145324707031,2040.07
